name,shape_name,rho,energy_ratio,separation,repeat,status,class_body1,class_body2,class_combined,class_consensus,body1_recurrence_rate,body1_recurrence_epsilon,body1_determinism,body1_lmax_fraction,body1_mean_diag,body1_diag_entropy,body1_nearest_distance,body1_return_cv,body1_divergence_slope,body1_divergence_gain,body1_spectral_entropy,body1_peak_fraction,body1_dominant_fraction,body1_harmonicity,body1_class,body2_recurrence_rate,body2_recurrence_epsilon,body2_determinism,body2_lmax_fraction,body2_mean_diag,body2_diag_entropy,body2_nearest_distance,body2_return_cv,body2_divergence_slope,body2_divergence_gain,body2_spectral_entropy,body2_peak_fraction,body2_dominant_fraction,body2_harmonicity,body2_class,combined_recurrence_rate,combined_recurrence_epsilon,combined_determinism,combined_lmax_fraction,combined_mean_diag,combined_diag_entropy,combined_nearest_distance,combined_return_cv,combined_divergence_slope,combined_divergence_gain,combined_spectral_entropy,combined_peak_fraction,combined_dominant_fraction,combined_harmonicity,combined_class
spheroid_1_0p7_0p7_rho0p03_E4_sep3_run01,spheroid_1_0p7_0p7,0.03,4.0,3.0,1,ok,quasi-periodic,chaotic,quasi-periodic,quasi-periodic,0.030000295157010113,2.1863105869893644,0.9990340411069173,0.6643109540636042,96.29137931034482,4.334639121088493,0.3118026162014598,0.38721768905153253,0.0017091466700993416,0.03383253303438124,0.3154672559948112,0.9845399992802347,0.26112459082685263,1.0,quasi-periodic,0.030000295157010113,1.7863075365427519,0.8729048530490313,0.38414941948510856,15.550669216061186,2.3666743094107017,0.35882863289778705,0.7239645785192378,0.022334231229104683,0.3576608461397652,0.3705901965804906,0.9180006058835669,0.1712425268552305,0.9999999999999998,chaotic,0.030000295157010113,4.558637438636791,0.865517056329714,0.4901564866229177,12.662915467155194,2.2045095137137487,3.448681555438257,0.7187129471759474,0.0024351809575822517,0.050845618847031294,0.4302274294744451,0.8289712532463148,0.1208501456827391,0.9999999999999998,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E4_sep3_run02,spheroid_1_0p7_0p7,0.03,4.0,3.0,2,ok,chaotic,periodic,ambiguous,mixed,0.030000295157010113,2.3206943742249706,0.9297175464644115,0.21453811206461385,28.063714902807774,2.674549730286287,0.404894634973467,0.3930842411487217,0.021961911533020833,0.3624217429510592,0.36127822060885856,0.9072214330417674,0.21684633971596948,1.0,chaotic,0.030000295157010113,1.99301048730624,0.9615405255531904,0.8132256436143362,27.438999489535476,2.766348906591707,0.5125937400685104,0.7045856216194376,0.0043241929870849105,0.09002579456608464,0.2965496189361798,0.9820303795130523,0.3578637493669949,1.0,periodic,0.030000295157010113,4.273843752224722,0.5910416256730407,0.19989904088844018,6.816793893129771,1.4091884793583687,2.8989637255217553,0.7121704286748126,-0.0032038228326686604,0.42824048295076045,0.4019466267131644,0.8227036463946091,0.20822998075179613,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p03_E4_sep8_run01,spheroid_1_0p7_0p7,0.03,4.0,8.0,1,ok,periodic,quasi-periodic,ambiguous,mixed,0.030000295157010113,1.596963602688545,0.977604064182602,0.27713276123170116,30.72006745362563,3.2353107634508134,0.27670508023243273,0.5592589182084385,0.01784649209040691,0.30580660182454045,0.28823846001387016,0.9776346702266363,0.35386606667922677,0.9999999999999998,periodic,0.030000295157010113,2.0065143614850096,0.9370695669284296,0.3382130237253912,21.131504638967325,2.799651087305531,0.37778621675119556,0.7651373609712262,0.0159673858438578,0.26743468380043545,0.405675815437441,0.8991658255472085,0.11700071103533005,1.0000000000000002,quasi-periodic,0.030000295157010113,3.904291735973907,0.7694399227232885,0.419989904088844,8.238651599310478,1.5654504127335642,2.115573301003182,0.44556166872333974,0.007775778564285052,0.5751135863603214,0.3977335329089445,0.9083210194704764,0.17247157722782933,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p03_E4_sep8_run02,spheroid_1_0p7_0p7,0.03,4.0,8.0,2,ok,periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030000295157010113,1.7142373189887692,0.9441174892224031,0.48006057546693587,24.232782369146005,2.426721511307849,0.29740694888355773,0.37189411056475746,0.005592529920846662,0.10461731438926261,0.26311514320225327,0.969538310944552,0.354603677713641,0.9999999999999998,periodic,0.030000295157010113,1.7429857272001388,0.9901615297926766,0.2226148409893993,43.10981308411215,4.395763898495585,0.3487854995386688,0.6573928991145157,0.021899944726063755,0.35838181831099436,0.33495627382648,0.9325040520326565,0.2525195997884235,0.9999999999999999,quasi-periodic,0.030000295157010113,4.063084187976161,0.933760263313239,0.26198889449772844,10.92050209205021,2.0695064479770195,2.86925804139764,0.6760107764707062,0.00368770674311311,0.1896756291954823,0.35966783456748697,0.9095248934497593,0.2009009276446705,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep3_run01,spheroid_1_0p7_0p7,0.03,16.0,3.0,1,ok,periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030000295157010113,1.7188629509257651,0.9979786415755862,0.6663301362948006,87.9968454258675,4.3060991504267765,0.33059194476290926,0.4098985579199757,0.0027408466752314982,0.045199253444201164,0.23059144094651748,0.9954591200870069,0.5094333002255289,0.9999999999999998,periodic,0.030000295157010113,2.271633369613893,0.9850634134125181,0.8637051993942453,40.07860262008734,3.4885292221174384,0.30850969529613825,0.23365347283940427,0.009387751050465534,0.1578259395993485,0.32541921195391244,0.983998590314034,0.2181406796394718,1.0,quasi-periodic,0.030000295157010113,4.627411746137702,0.8907393163157612,0.8869257950530035,22.05270150575731,1.9624052846094235,3.12889150113045,0.5853454043196187,0.003910901204917855,0.058539585414610344,0.36655271872975026,0.9311287506522735,0.2225070650581812,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep3_run02,spheroid_1_0p7_0p7,0.03,16.0,3.0,2,ok,quasi-periodic,periodic,periodic,periodic,0.030000295157010113,2.434194455784396,0.9619340643614833,0.5143866733972741,27.77634297520661,3.050472458893135,0.353508609886065,0.5510155243158481,0.005871894074101483,0.11298884994104835,0.34288399485265547,0.9557267492528594,0.1862144663029503,1.0,quasi-periodic,0.030000295157010113,2.4777603528252077,0.982398082392716,0.7253912165572943,32.191676436107855,2.9626513303511195,0.7780028985217264,0.7344642412635372,0.005415606192500168,0.13026470383700783,0.23881303433417214,0.9815076464594787,0.48877971652430624,1.0,periodic,0.030000295157010113,4.383313738654258,0.8715990197306048,0.6910651186269561,11.387006309885487,2.1339485998040573,2.2877938858407503,0.6777894509306562,0.006708462314823808,0.24792421201509496,0.3520223556938792,0.9315081084631537,0.31320557478212574,1.0000000000000002,periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep8_run01,spheroid_1_0p7_0p7,0.03,16.0,8.0,1,ok,periodic,periodic,quasi-periodic,periodic,0.030000295157010113,1.9700748348313513,0.9955279680875803,0.9681978798586572,137.4148148148148,3.2106421892292536,0.5448865081319764,0.011523306903219965,0.00019335411603880223,0.005103084932010452,0.21920234110066428,0.9991270511832535,0.3245954174808616,1.0,periodic,0.030000295157010113,2.1220204211903124,0.9715936532923098,0.696113074204947,48.66935483870968,2.356536926954446,0.2510288074626454,0.4748206860016436,0.006982857751849586,0.10621578477363791,0.2974735663868307,0.9941985677768691,0.2575609072617759,1.0,periodic,0.030000295157010113,3.991766649390046,0.8522798418689516,0.9702170620898536,10.098558711318356,1.538880147116568,1.4128566192774947,0.3995029344254613,0.0015542131584337774,0.2424472841725297,0.3419443740683968,0.9639080590286465,0.22121331141875644,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep8_run02,spheroid_1_0p7_0p7,0.03,16.0,8.0,2,ok,periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030000295157010113,2.0458458777518174,0.9705561418886285,0.9151943462897526,29.97624309392265,2.6672822486144674,0.45734045229870557,0.5454835411394878,0.0011887657955422849,0.02743630086961132,0.2992602732665295,0.9940900636393875,0.2900723348285656,1.0,periodic,0.030000295157010113,2.023448761213383,0.9501815644956443,0.502776375567895,24.6144578313253,2.748478736799951,0.505533594943139,0.46334046693003444,0.005858148250376013,0.10499706274750571,0.33711091362667744,0.9726956399345671,0.24687329752401158,1.0000000000000002,quasi-periodic,0.030000295157010113,4.755226034306232,0.8959268733341681,0.276123170116103,10.458342033827522,2.1492772868696006,3.3099700777663754,0.8120059232333184,0.005018592022177658,0.178020101031385,0.37881542191895007,0.8608696162905578,0.25183162098902073,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep3_run01,ellipsoid_1_0p8_0p6,1.0,0.25,3.0,1,ok,periodic,chaotic,chaotic-candidate,mixed,0.030000295157010113,2.2396564972952255,0.9754753769922903,0.4386673397274104,25.363720930232557,3.523120572012171,0.5986363772030753,1.1580908084606438,0.02475113171746763,0.4208680720251699,0.1781885185058454,0.9845921150700694,0.695366118794698,1.0000000000000002,periodic,0.030000295157010113,3.3092799540779785,0.9271774323381572,0.09591115598182735,14.134715025906736,3.1494494735352694,1.4445842504925985,0.7202023080941362,0.025737547715493074,0.4451541568679642,0.5199810062270608,0.6333277871780397,0.2429515143865726,1.0000000000000002,chaotic,0.030000295157010113,4.229794878358104,0.9597696009158722,0.17213528520949015,17.033015873015874,3.10408021538206,2.481737514351369,0.6463542743994058,0.010371046451194105,0.22035958062531302,0.39207152658907385,0.8540859893479046,0.36188449113621507,1.0000000000000002,chaotic-candidate
ellipsoid_1_0p8_0p6_rho1_E0p25_sep3_run02,ellipsoid_1_0p8_0p6,1.0,0.25,3.0,2,ok,periodic,periodic,periodic,periodic,0.030000295157010113,2.2221240433077156,0.9558699890882422,0.4043412417970722,20.005990265818046,2.905494547988236,0.7080989646537497,0.9003010209363448,0.004492706268569507,0.08752108338168854,0.3306596010548351,0.918809971816852,0.42984687517292797,1.0000000000000002,periodic,0.030000295157010113,1.6165782350796458,0.8679140654347709,0.552751135790005,20.05746176105829,2.819086869522211,0.7085160942053386,0.8198371120414877,0.009798255768846392,0.23146775063455127,0.18677763996212163,0.9930095193456613,0.6099502905097208,0.9999999999999999,periodic,0.030000295157010113,3.619591308921815,0.9014364166502692,0.6986370519939424,12.994584837545126,2.0511780922398732,1.55811058119443,0.38747245360081484,0.004267279235851151,0.1473976582368222,0.3498960109957248,0.9316575233437343,0.3175406950025943,0.9999999999999998,periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep8_run01,ellipsoid_1_0p8_0p6,1.0,0.25,8.0,1,ok,periodic,chaotic-candidate,quasi-periodic,mixed,0.030000295157010113,1.9705547536998276,0.9742232080568127,0.8854114083796063,36.87339201083277,3.224232414357047,0.6078969821436783,0.19017040496047094,0.005352693197805413,0.10230130643276698,0.16294524756697285,0.9920698995648958,0.664909749019328,1.0000000000000002,periodic,0.030000295157010113,2.4791320324046553,0.8486306638284171,0.6728924785461888,11.872122122122121,2.303131229422103,1.0838147940051819,0.8394620293386046,0.01159268225372756,0.28047809525150286,0.4394032137003273,0.7627661277671204,0.21280879761951763,0.9999999999999999,chaotic-candidate,0.030000295157010113,3.8718453267817257,0.8691662343702484,0.8732963149924281,13.648595505617978,2.1651670069813083,1.8659915999549308,0.43697561754313463,0.004744354195913864,0.2415520627533369,0.3669537263158233,0.9071238787978563,0.2761775992716926,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep8_run02,ellipsoid_1_0p8_0p6,1.0,0.25,8.0,2,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030000295157010113,3.213081265371891,0.9175715077902796,0.5996971226653205,16.552113585027428,2.9505054313053636,0.9090765476878302,1.28631678527708,0.007920348132477979,0.16830169989277255,0.4917991276796366,0.7276646964973713,0.1650714990629173,1.0,quasi-periodic,0.030000295157010113,2.8893939374694786,0.8835304008729407,0.6385663806158506,14.578512396694215,2.6013834214005294,0.9530248636418645,0.1363290222905873,0.003440413355817292,0.07538780460236015,0.3778007745035945,0.8719828783818793,0.3065780383979689,0.9999999999999998,periodic,0.030000295157010113,4.305576083711923,0.9230989392340304,0.6148409893992933,16.71655328798186,2.7662000229145365,2.307898321851001,0.3142987228619865,0.0048707141562396895,0.14793012085238974,0.4083870316266504,0.8615090865547353,0.21346388815875447,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep3_run01,ellipsoid_1_0p8_0p6,1.0,4.0,3.0,1,ok,ambiguous,periodic,periodic,periodic,0.030000295157010113,2.3469842472765823,0.9743663130780101,0.18525996971226652,27.12649402390438,3.8621982001433315,0.7273766493715356,0.557374956567699,0.0049416687523904,0.08844461653712474,0.3089109036290657,0.8836100893669443,0.4279310991709644,1.0,ambiguous,0.030000295157010113,2.1632456194370717,0.9497880256873513,0.657243816254417,22.460236886632824,3.120099603418752,0.6309180085467273,0.33997800951435236,0.003689731469490786,0.07248724933302586,0.2351772204673586,0.9711501711635695,0.4257676828295788,1.0,periodic,0.030000295157010113,3.7894672236140576,0.9793392125646209,0.5254921756688541,36.76830087306917,3.7457644413017395,2.210862112520134,0.4829351071375167,0.007713329052429343,0.13319871376032877,0.30760997002163387,0.9453304698343201,0.28507811150614587,0.9999999999999999,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep3_run02,ellipsoid_1_0p8_0p6,1.0,4.0,3.0,2,ok,periodic,periodic,periodic,periodic,0.030000295157010113,2.082377624723405,0.9443142586265496,0.9631499242806664,22.34970364098222,2.7813165659776953,0.535188223046553,0.19377464743410663,0.0012331040226249593,0.029441249637688502,0.24673311910525406,0.9757791900406548,0.33841842904489927,0.9999999999999998,periodic,0.030000295157010113,2.5325423995582415,0.9600915872135664,0.9681978798586572,30.53014789533561,2.4910630549194908,0.958798078107326,0.027810370318763232,0.00032537579940152716,0.02050407709270167,0.20093515222038183,0.9888497322101778,0.6250921718708317,0.9999999999999999,periodic,0.030000295157010113,3.197901235818328,0.9724165071641951,0.9681978798586572,35.16235446313066,2.776356293903086,1.2202693376097449,0.09787032574302788,0.0035632900586967022,0.06337524333424999,0.23951335530538215,0.9851398431513797,0.45271858550926847,0.9999999999999999,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run01,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030000295157010113,1.7344688589265687,0.9955100799599306,0.9732458354366481,109.98418972332016,3.519656082902015,0.7097552468963313,2.6939884653056856,0.0002439109892722334,0.011797147271511184,0.08579305272421207,0.9999139937831205,0.8514691805901978,1.0000000000000002,periodic,0.030000295157010113,1.6652572958980554,0.9798221920111622,0.9288238263503281,39.577312138728324,2.9027634641474482,0.7347528240472065,0.2490267928057598,0.00236554629738758,0.065334367114959,0.197580806536901,0.9963280630630083,0.5017025814299736,1.0,periodic,0.030000295157010113,2.956074765113186,0.9876750800493712,0.9156991418475517,45.782752902155885,3.225207822397222,1.8609464139522225,0.06321781906085447,0.0003294985968332438,0.007584711182092569,0.20769515448624754,0.9949222447846847,0.5626168783876339,1.0,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run02,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,2,ok,quasi-periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030000295157010113,1.403708457877956,0.95654973793893,0.24936900555275113,23.463799912242212,3.2354408671427812,0.41013351832835765,1.0271021115267485,0.004070154337722766,0.07390265408086479,0.3443213292560297,0.9686856345524198,0.18282470429250866,0.9999999999999998,quasi-periodic,0.030000295157010113,1.7887404355331287,0.9706455825268769,0.3558808682483594,32.45334928229665,3.4234996211823994,0.6035419244664293,0.14051626441186044,0.003228634051115873,0.056280371631557746,0.3395321813791495,0.9655634795129402,0.2746271551680073,1.0,quasi-periodic,0.030000295157010113,3.4926875303982587,0.9751176144392967,0.4795557799091368,33.77447335811648,3.2710561742118345,1.5346002378388546,0.5548087108571751,0.005040337808267594,0.09560179650489833,0.3613134286215205,0.9496608568093207,0.27603488244313495,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep3_run01,ellipsoid_1_0p8_0p6,1.0,16.0,3.0,1,ok,quasi-periodic,periodic,periodic,periodic,0.030000295157010113,2.5798855739289275,0.9696796236337942,0.9454820797576982,30.453932584269662,2.843129120686531,0.864169292902763,0.2366564009883621,-0.00048571185976666286,0.021562757920936926,0.31011664451492027,0.9821748938131687,0.2253760838972985,1.0,quasi-periodic,0.030000295157010113,2.2938488921797178,0.9539380713020769,0.9697122665320546,29.06158038147139,2.3146499820226376,0.916510169457135,0.28391590506737757,0.0008344879145538894,0.03669127651604013,0.21361412651576578,0.9960355684651202,0.4634393806674359,1.0,periodic,0.030000295157010113,3.840483444386394,0.9885158220489061,0.9692074709742554,50.055253623188406,3.607231555999925,2.3034890459154753,0.2997452146702457,0.0006119335217059131,0.014629274285842778,0.28590650448253424,0.9878570135982189,0.2404593688706195,1.0,periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep3_run02,ellipsoid_1_0p8_0p6,1.0,16.0,3.0,2,ok,periodic,periodic,periodic,periodic,0.030000295157010113,0.8334958909822602,0.9748850687798508,0.8798586572438163,39.264409221902014,2.878244606413915,0.26108615734340795,0.46265484619451114,0.000610881511905617,0.020763553761501134,0.18514489092831196,0.9993503478352167,0.45122947652364964,0.9999999999999999,periodic,0.030000295157010113,2.0828667651746406,0.9800189614153086,0.5790005047955578,27.95204081632653,3.682125645605655,0.4657587994862021,0.545928808191127,-0.00018974740906972505,0.032959475795836385,0.27204057650916713,0.9459697260191241,0.296983693734664,1.0,periodic,0.030000295157010113,3.4301632933403927,0.9800726257982577,0.8581524482584554,45.73372287145242,3.2648438869791163,1.4270536590423637,0.3227434905050336,0.004918303811789962,0.08087361424021425,0.27245442514530754,0.9796648550510286,0.32066133236348543,0.9999999999999999,periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep8_run01,ellipsoid_1_0p8_0p6,1.0,16.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030000295157010113,1.5715923882815408,0.9890882421336958,0.5683997980817769,41.38697604790419,3.582134966152907,0.4089495536174021,0.4935859285420862,0.001261548763537133,0.023147388459047773,0.25452397301480056,0.9925160203373523,0.3510235081259589,1.0000000000000002,periodic,0.030000295157010113,1.6302300848450124,0.9789456737563279,0.6678445229681979,37.92515592515593,3.3471032553768345,0.44356259830842176,0.4122083673077171,0.0013111377147897519,0.024098434260477607,0.23414162987631498,0.9843427844212864,0.3945981826816714,1.0,periodic,0.030000295157010113,3.5170685904906915,0.9805377171171493,0.6345280161534579,39.32209469153515,3.1180087593050425,1.857435039226315,0.640407239172922,0.004358971133734472,0.06965405885651114,0.29380677404191324,0.9843098334029844,0.3384153468105088,0.9999999999999999,periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep8_run02,ellipsoid_1_0p8_0p6,1.0,16.0,8.0,2,ok,periodic,periodic,periodic,periodic,0.030000295157010113,1.493578039261952,0.9665313131674508,0.8621908127208481,30.492099322799096,3.010505127779988,0.5189417684133873,0.571667886966059,0.0009112733608862879,0.032126307513116896,0.21876783408381523,0.9932447197731571,0.39675451194521677,1.0,periodic,0.030000295157010113,2.2955975317553836,0.9675151601881831,0.9697122665320546,30.42013498312711,2.4853951728034525,0.957322758781525,0.25264296294561145,0.0017975554631149287,0.04208165987275191,0.21026218514104508,0.9935598519630741,0.5232416758259787,1.0,periodic,0.030000295157010113,3.7845398915991506,0.9626674775951202,0.8904593639575972,31.343040186371578,2.5357651747663033,2.0553991304403367,0.11973596566509032,0.0025957722841635955,0.05556547726719863,0.2766214792203785,0.9818151785993836,0.37146990933206026,1.0,periodic
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep3_run01,ellipsoid_1_0p8_0p6,0.1,0.25,3.0,1,ok,chaotic,chaotic,chaotic-candidate,chaotic,0.030000295157010113,3.3389140220139453,0.8079888378083466,0.15699141847551742,16.66752767527675,2.933868573343337,1.999547920575152,0.9298393527937776,0.027158728835151653,0.5175084602336298,0.6590219519475697,0.42533438994290124,0.19399103237334528,1.0,chaotic,0.030000295157010113,3.6553437590254565,0.6276943992272329,0.06612821807168097,13.793238993710691,3.0765738778570064,1.8112190102382073,1.0916021834761713,0.024214587943838572,0.4480376738284411,0.5628696658385519,0.5569478887100172,0.331963416390954,1.0000000000000002,chaotic,0.030000295157010113,4.63426796370416,0.42033522351215497,0.08632004038364463,10.924221292422128,2.406372495384548,2.96343602343782,0.8369559527989071,0.011909219435786841,0.33236650908515003,0.4828767994890688,0.5952488941078423,0.4821021206271241,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep3_run02,ellipsoid_1_0p8_0p6,0.1,0.25,3.0,2,ok,chaotic,chaotic-candidate,chaotic-candidate,chaotic-candidate,0.030000295157010113,3.3146306178496707,0.8223172280557394,0.1408379606259465,14.26310890474713,2.9639586422200153,1.580032228149725,1.0594033205418083,0.026103992230293076,0.49960502194007206,0.6276529025445386,0.4539965997481947,0.2502790031447137,1.0,chaotic,0.030000295157010113,1.8917130824423587,0.9086811083483892,0.13579000504795558,56.56792873051225,4.682329639361699,1.0472910958910637,1.0189967683083212,0.017590117089422836,0.32380453508798546,0.5972128923089003,0.49287822717500396,0.21129546695438828,1.0000000000000002,chaotic-candidate,0.030000295157010113,4.400677332059462,0.8142317943580846,0.1332660272589601,14.349936948297604,2.896392040606236,2.461376619917663,0.7813077439014814,0.013675367907927128,0.27445453948803133,0.5609560922351272,0.5554269484664953,0.2752136306685035,0.9999999999999998,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep8_run01,ellipsoid_1_0p8_0p6,0.1,0.25,8.0,1,ok,chaotic,chaotic,chaotic-candidate,chaotic,0.030000295157010113,3.1226918897623217,0.5446398225497737,0.12973245835436648,14.547061634018156,2.8302196802971937,1.5862818828476597,0.8405410224748575,0.024081521114259367,0.4537971963698373,0.5837163174149035,0.5814324378393648,0.1503899173572739,1.0000000000000002,chaotic,0.030000295157010113,3.4851377444448444,0.5066633275495054,0.07218576476527007,11.34775641025641,2.6315893067172396,1.6345893364497353,0.728698212051308,0.027578208864048704,0.5344514786626042,0.6374906291029091,0.47788030686300065,0.15092700432057293,1.0000000000000002,chaotic,0.030000295157010113,4.29274734696371,0.7889737581167379,0.06814740030287733,13.604565083281924,3.001815671922622,2.9039543619239847,0.6870474018015612,0.016258128418973953,0.3229398472917171,0.4786344297637929,0.7077721585307988,0.3307849722547739,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep8_run02,ellipsoid_1_0p8_0p6,0.1,0.25,8.0,2,ok,chaotic,chaotic,periodic,mixed,0.030000295157010113,1.701794277697733,0.8138203674221419,0.20191822311963656,34.888803680981596,3.753418919817817,0.5089421462626853,0.7532608636537237,0.029817833296835225,0.512581724804732,0.3462480164815853,0.8919465981866357,0.42158726044702477,1.0,chaotic,0.030000295157010113,1.219407007402761,0.8371643740049729,0.14840989399293286,28.978328173374614,3.7580012943815175,0.37242414574881166,0.8612273715976404,0.034070466947392394,0.6040590217993389,0.39046725579592956,0.8163713261424277,0.38015670987418065,1.0,chaotic,0.030000295157010113,1.5572029749618677,0.992308105110638,0.5451792024230186,53.597101449275364,4.537720558464594,0.9694955828119166,0.7296481208972395,0.012624908592030434,0.209953991287798,0.17872893220332348,0.9862663977387653,0.7018541928869503,1.0,periodic
ellipsoid_1_0p8_0p6_rho0p1_E4_sep3_run01,ellipsoid_1_0p8_0p6,0.1,4.0,3.0,1,ok,chaotic,periodic,chaotic-candidate,mixed,0.030000295157010113,3.023747580690052,0.9738117811208701,0.08632004038364463,20.58963691376702,3.7184632584635318,1.1101388754783785,0.6512484462123336,0.029112200341430278,0.4824418443767895,0.4850809278522022,0.7368887398702398,0.19609403153358015,1.0,chaotic,0.030000295157010113,2.374584637835914,0.9614510849149419,0.9636547198384654,24.16726618705036,2.525968676055221,0.9232857275630705,2.1423881663640096,0.007111214673094822,0.10988488511502248,0.18570814868171037,0.9946340993262033,0.6361385331507041,1.0,periodic,0.030000295157010113,4.013774820422158,0.9129205946013631,0.13629480060575466,12.177284657599618,2.4700198396419513,2.0485373129808995,0.48906042642148767,0.011944997628551623,0.2849366029184179,0.382542196181574,0.8601378631309393,0.21007273501312557,1.0000000000000002,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E4_sep3_run02,ellipsoid_1_0p8_0p6,0.1,4.0,3.0,2,ok,chaotic,quasi-periodic,chaotic-candidate,mixed,0.030000295157010113,2.650860919371129,0.9687315528683613,0.09742554265522463,19.522350396539295,3.6474199360773154,0.9597646733310552,0.7068845695813962,0.02635701894398351,0.44486924387717036,0.537157061341187,0.6144392539400034,0.15649384957273185,1.0000000000000002,chaotic,0.030000295157010113,2.0384461904580475,0.9782301486503407,0.3831398283695103,34.61139240506329,3.827781180110521,0.4430014410738196,0.8117617795980014,0.01095771830557005,0.2215132842948063,0.38339572817656786,0.8802068467735908,0.22586138188358593,1.0,quasi-periodic,0.030000295157010113,4.028577515441155,0.9352449779081623,0.09742554265522463,14.563509749303622,2.9035807567911696,2.283399906016316,0.6082409499441983,0.013461998399897796,0.299278242279381,0.4562085869842573,0.7470297535822595,0.21492216879621973,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E4_sep8_run01,ellipsoid_1_0p8_0p6,0.1,4.0,8.0,1,ok,periodic,chaotic-candidate,quasi-periodic,mixed,0.030000295157010113,2.5574188692520674,0.995098653023988,0.48813730439172137,49.09885260370697,4.271294153772608,1.1906064826449907,0.8991811521788702,0.010402658095628408,0.1657709524261644,0.3157682534845679,0.9422703393023445,0.4000067694478912,1.0,periodic,0.030000295157010113,2.548257477856958,0.9514873978140708,0.23725391216557296,19.230296456977584,3.0689763377757227,0.7961738830510487,0.7942810258846342,0.015552553807324426,0.25508688320353934,0.4806387232409181,0.7315780182985684,0.23719932575947592,1.0000000000000002,chaotic-candidate,0.030000295157010113,4.381536517799497,0.9641879684453428,0.5754669358909642,22.552719665271965,2.9386139973773147,2.4160726533727677,0.5562300530373454,0.0075377710895360665,0.13501387094124112,0.45830231033597696,0.7667672252015447,0.12638680883309725,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho0p1_E4_sep8_run02,ellipsoid_1_0p8_0p6,0.1,4.0,8.0,2,ok,chaotic-candidate,chaotic,ambiguous,mixed,0.030000295157010113,2.4553552636779985,0.9658873405720623,0.19232710752145382,25.302717900656045,3.492813789600216,0.8967493888959672,0.952833109410537,0.012386561679499735,0.21175424898211756,0.39460875687639857,0.8555098621230423,0.3141777179314422,1.0,chaotic-candidate,0.030000295157010113,2.5269242352922996,0.9659231168273616,0.10196870267541645,21.436284239777688,3.635587236839961,0.9185346367643074,0.6700921139751798,0.02268720415352121,0.38587942958057914,0.49064782973451665,0.6962302974097133,0.15226957359686566,1.0,chaotic,0.030000295157010113,4.339622310002765,0.8381839972810046,0.15648662291771834,11.318115942028985,2.275648074270383,2.5923064108996474,0.5103965135138784,0.006875343372911345,0.30694001103849217,0.47285897824354367,0.698842490843879,0.24412246567557555,1.0000000000000002,ambiguous
