name,shape_name,rho,energy_ratio,separation,repeat,status,class_body1,class_body2,class_combined,class_consensus,body1_recurrence_rate,body1_recurrence_epsilon,body1_determinism,body1_lmax_fraction,body1_mean_diag,body1_diag_entropy,body1_nearest_distance,body1_return_cv,body1_divergence_slope,body1_divergence_gain,body1_spectral_entropy,body1_peak_fraction,body1_dominant_fraction,body1_harmonicity,body1_class,body2_recurrence_rate,body2_recurrence_epsilon,body2_determinism,body2_lmax_fraction,body2_mean_diag,body2_diag_entropy,body2_nearest_distance,body2_return_cv,body2_divergence_slope,body2_divergence_gain,body2_spectral_entropy,body2_peak_fraction,body2_dominant_fraction,body2_harmonicity,body2_class,combined_recurrence_rate,combined_recurrence_epsilon,combined_determinism,combined_lmax_fraction,combined_mean_diag,combined_diag_entropy,combined_nearest_distance,combined_return_cv,combined_divergence_slope,combined_divergence_gain,combined_spectral_entropy,combined_peak_fraction,combined_dominant_fraction,combined_harmonicity,combined_class
spheroid_1_0p7_0p7_rho0p03_E4_sep3_run01,spheroid_1_0p7_0p7,0.03,4.0,3.0,1,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,2.3353930856869316,0.9977623456790123,0.46122448979591835,62.771844660194176,3.952336927702453,0.5682673901467254,0.12143989646507641,-0.001084098213442244,0.0,0.32235450143757677,0.9951934524294526,0.26614036552105236,1.0,quasi-periodic,0.030001041702836902,1.6695532113855491,0.8752314814814814,0.4479591836734694,16.955156950672645,2.158529474665362,0.3512196466948809,0.5635443967255945,0.011443432788141698,0.17799122732444653,0.32582715033699516,0.9768593843212049,0.32828182999593764,1.0000000000000004,periodic,0.030001041702836902,4.696974851148836,0.819212962962963,0.3326530612244898,8.96706081081081,2.075884286397429,3.9380220892723012,0.38018359615385416,0.006248753690681725,0.1352537901682101,0.4198949842574783,0.9055067970907071,0.1709147008017422,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E4_sep3_run02,spheroid_1_0p7_0p7,0.03,4.0,3.0,2,ok,quasi-periodic,quasi-periodic,ambiguous,quasi-periodic,0.030001041702836902,2.494450469772512,0.9271604938271605,0.3806122448979592,22.97514340344168,2.1772347362327444,0.4681588060295069,0.10033628399448626,0.02018286818671808,0.3389871295077468,0.33314670606030716,0.9964590125917312,0.2545838127823417,1.0,quasi-periodic,0.030001041702836902,2.2458227759836196,0.9387345679012346,0.7030612244897959,21.881294964028775,2.565063664141841,0.860777438034464,0.31212980321548073,0.004837685453306942,0.10080865752734271,0.3498126905655583,0.9839852917426112,0.20465865090532737,1.0000000000000002,quasi-periodic,0.030001041702836902,4.5594208293620975,0.6087962962962963,0.35612244897959183,6.766723842195541,1.4793599233176424,3.222401136242549,0.31359231958766226,-0.0019212251096287552,0.3020083367243294,0.3935055388196618,0.9624286487336655,0.20257776588444124,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p03_E4_sep8_run01,spheroid_1_0p7_0p7,0.03,4.0,8.0,1,ok,periodic,quasi-periodic,ambiguous,mixed,0.030001041702836902,1.5300404741405014,0.9734567901234568,0.4959183673469388,27.54585152838428,2.7142255081222455,0.29845618599998225,0.38257915719541613,0.01114202071293327,0.20685792354019963,0.25787050477809126,0.9926944666361162,0.46012947353403927,1.0,periodic,0.030001041702836902,1.9684089326954788,0.9320216049382716,0.6826530612244898,20.098169717138102,2.3034043758182836,0.40411285946462094,0.5532384518235574,0.012142223467368657,0.2114780138355648,0.35693185968591834,0.9763897024444473,0.22699707347291465,1.0,quasi-periodic,0.030001041702836902,3.9095071542565965,0.7128858024691358,0.4704081632653061,9.111439842209073,1.7032213133298222,2.478758772838991,0.38849939892436286,0.005985341873011994,0.490046578917954,0.35873803679995875,0.9762593426248497,0.22570263859099707,1.0000000000000002,ambiguous
spheroid_1_0p7_0p7_rho0p03_E4_sep8_run02,spheroid_1_0p7_0p7,0.03,4.0,8.0,2,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,1.9368667308325513,0.9457561728395062,0.5448979591836735,21.503508771929823,2.201705198565705,0.4160485782453815,0.32202894157725626,0.0011158202035828103,0.02126275952005198,0.25488395647849105,0.9961149758957037,0.454991533431296,1.0,periodic,0.030001041702836902,1.7394713537344395,0.9942129629629629,0.28877551020408165,62.2463768115942,4.217516669668481,0.4107976564348803,0.5295810266053972,0.013919090207545087,0.23032169649372491,0.2952486307564669,0.9828701746465868,0.38503314439902336,0.9999999999999998,periodic,0.030001041702836902,4.643631995216351,0.9335648148148148,0.7653061224489796,14.900246305418719,2.1686894650999564,3.3917090087595576,0.15839548657121716,0.0023346028597996016,0.12337054869754878,0.3455625924292242,0.9676246005746267,0.2334913399018961,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep3_run01,spheroid_1_0p7_0p7,0.03,16.0,3.0,1,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,1.984295663926445,0.9979166666666667,0.5183673469387755,101.83464566929133,3.5210852338466134,0.7407255463664382,0.023739230335080814,-0.00015698894011233165,0.0005376012180718843,0.22199446327984812,0.9997474744817515,0.5485666483331649,1.0,periodic,0.030001041702836902,2.484395838230514,0.9815586419753086,0.9479591836734694,37.86011904761905,2.7865891589545315,1.3251956099516597,1.0308816176659112,0.0027265729798449686,0.0693914356876403,0.22617382423830673,0.9994803780467177,0.5676361840100664,1.0000000000000002,periodic,0.030001041702836902,4.215567648347469,0.9878086419753086,0.9479591836734694,47.76865671641791,3.160218952483006,3.1577889926486957,0.02353804633087718,0.004135051305486258,0.061198648407828425,0.3461709832741264,0.9888567662908673,0.23664809476381987,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep3_run02,spheroid_1_0p7_0p7,0.03,16.0,3.0,2,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,2.3926364944469025,0.9676697530864198,0.5714285714285714,32.74412532637076,2.5624589417491586,0.30593169512430446,0.0016871336208278886,-0.003056944173270716,0.0,0.321190147050809,0.9995670154544425,0.23675510959099355,0.9999999999999998,quasi-periodic,0.030001041702836902,2.038499135341288,0.9727623456790123,0.926530612244898,30.160287081339714,2.3950571071935056,0.9041110326899082,0.006332189965271928,0.0017919173465053694,0.040210557790528914,0.2068364404398737,0.9998513277363518,0.44632919404942095,0.9999999999999998,periodic,0.030001041702836902,4.094999484172015,0.8891203703703704,0.9295918367346939,13.260069044879172,1.9231761132083645,2.4448705871131486,0.0056605798367913695,0.00308360936565459,0.204432865065584,0.31366890863150987,0.9993183065284643,0.23444595168261143,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep8_run01,spheroid_1_0p7_0p7,0.03,16.0,8.0,1,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,1.922072435478397,0.9936728395061728,0.9377551020408164,119.24074074074075,2.9285388894069944,0.7773602436478837,0.00794032365869546,9.089357153466508e-05,0.005592335209935214,0.22469689084789485,0.9995421223962547,0.40205321887945755,1.0,periodic,0.030001041702836902,2.426488160817938,0.962037037037037,0.513265306122449,28.530892448512585,2.0445114883792423,0.2511315755444111,0.012220230285033017,0.006144384149784755,0.09536818177472892,0.29708785751758177,0.9998551543473284,0.28968303742204515,1.0,periodic,0.030001041702836902,4.223124681872662,0.9145061728395062,0.939795918367347,18.177914110429448,1.808094962828267,1.7305579704278307,0.0,0.0009894506492958085,0.10228175188300079,0.3560271414942396,0.9939139240239642,0.2016795576978184,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p03_E16_sep8_run02,spheroid_1_0p7_0p7,0.03,16.0,8.0,2,ok,periodic,periodic,ambiguous,periodic,0.030001041702836902,2.1468308535918643,0.964891975308642,0.8295918367346938,28.227990970654627,2.5195585988404012,0.3791459212154582,0.14604616826682132,0.0013920927158735763,0.03652044630929433,0.3328897001667163,0.9974626987616988,0.2859809727289672,1.0,periodic,0.030001041702836902,2.0204602865713754,0.9477623456790123,0.3979591836734694,27.235033259423503,2.774925203556725,0.6223684964474099,0.24000856682674718,0.01047719813189799,0.19381636220542078,0.3414858691322148,0.9883770823679687,0.29372237593612344,1.0,periodic,0.030001041702836902,5.281266713583538,0.8680555555555556,0.07142857142857142,8.284241531664213,2.124056279836808,4.053416741496523,0.9257747511517747,0.00741276973456875,0.22105132414173936,0.41265894681955156,0.9257946756790921,0.15162172541917782,1.0,ambiguous
ellipsoid_1_0p8_0p6_rho1_E0p25_sep3_run01,ellipsoid_1_0p8_0p6,1.0,0.25,3.0,1,ok,periodic,chaotic,quasi-periodic,mixed,0.030001041702836902,2.0852667700986025,0.9768518518518519,0.513265306122449,21.979166666666668,3.541575777123288,0.7259062717902154,0.20494873860412677,0.036456441785240955,0.6117937524213857,0.215735838109499,0.9842328641430471,0.6048069972963331,1.0,periodic,0.030001041702836902,3.105707767176178,0.9298611111111111,0.11938775510204082,14.19434628975265,3.0975196261108278,1.6259265967807335,0.6257565696490034,0.020142774261284406,0.3610798910121548,0.5686194036318452,0.6245824133818032,0.16755480630783323,1.0,chaotic,0.030001041702836902,4.230043432624239,0.964429012345679,0.3479591836734694,19.22923076923077,3.156532276745615,2.6320631007731365,0.4189888474725257,0.009377777599009476,0.18713158448100953,0.42819061438616496,0.8634790149906676,0.2837662852723455,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep3_run02,ellipsoid_1_0p8_0p6,1.0,0.25,3.0,2,ok,quasi-periodic,ambiguous,quasi-periodic,quasi-periodic,0.030001041702836902,2.3766943117193935,0.94375,0.5908163265306122,19.79126213592233,2.6554317018791154,0.941162754602945,0.384013255340685,0.0028572303027717466,0.10089457333169567,0.3751941762746738,0.9662097701507868,0.18547677558094938,1.0,quasi-periodic,0.030001041702836902,2.3157255429619354,0.558641975308642,0.5795918367346938,20.626780626780626,2.6471425414142318,1.1020571274801463,0.7489909235474821,0.008349657644452307,0.21564808003793368,0.24798865989396596,0.9904418455331357,0.4834502975348301,1.0,ambiguous,0.030001041702836902,4.096474456021767,0.9145833333333333,0.8663265306122448,15.637203166226913,1.984887525373171,2.2032259682164295,0.08261376428887945,0.0017813973564222354,0.12467681934664207,0.3482352909500543,0.9816578467466155,0.2265177682112345,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep8_run01,ellipsoid_1_0p8_0p6,1.0,0.25,8.0,1,ok,periodic,ambiguous,quasi-periodic,mixed,0.030001041702836902,2.034026150923377,0.9442901234567901,0.9357142857142857,28.263279445727484,3.0614781654932854,0.8703145865890223,0.12155720972615054,0.006240203881535512,0.13449807849891193,0.2372265400006212,0.9894647660241264,0.3628363672975232,1.0000000000000002,periodic,0.030001041702836902,2.487064725193024,0.7989969135802469,0.5275510204081633,9.871306005719733,2.0258554310460966,1.2472204800860205,0.7725626572887526,0.008800387720782954,0.37364082811670973,0.3793026478744514,0.9594860430435433,0.20717250011166086,1.0,ambiguous,0.030001041702836902,3.8135201328118615,0.9023148148148148,0.8887755102040816,12.206680584551147,1.9079042920648248,2.181046116552898,0.21987806489019474,0.0017736322143165003,0.18683702134761132,0.34467896274139637,0.9824650239991987,0.20202912484571428,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E0p25_sep8_run02,ellipsoid_1_0p8_0p6,1.0,0.25,8.0,2,ok,chaotic-candidate,quasi-periodic,quasi-periodic,quasi-periodic,0.030001041702836902,3.2037909901587405,0.8986111111111111,0.1989795918367347,13.880810488676996,2.962446702867138,1.4513641236164039,0.6231060764065106,0.013868159199151882,0.2707003072887912,0.5909496311990422,0.6080894424275304,0.09826114773006449,1.0,chaotic-candidate,0.030001041702836902,3.0318288064994983,0.8383487654320988,0.7928571428571428,15.588235294117647,2.5968796862284043,1.2853340963325097,0.025230073339441564,0.0019240078038380028,0.056658526672594564,0.4552195530393149,0.8364149158257371,0.20834864045472232,1.0,quasi-periodic,0.030001041702836902,4.507210095157517,0.9310956790123457,0.22142857142857142,13.886075949367088,2.7727348139683414,3.3449155313017163,0.25594897270103406,0.004261575326058417,0.08932096446982664,0.4953238476775685,0.7968051529457153,0.17523292838715573,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep3_run01,ellipsoid_1_0p8_0p6,1.0,4.0,3.0,1,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,2.3879607081369745,0.9827160493827161,0.3673469387755102,25.320079522862823,3.659042594347542,0.8678202768929353,0.35902570959579383,0.004216561339031886,0.07884536499228782,0.4032306156160377,0.8531948060962733,0.2731638981896192,1.0000000000000002,quasi-periodic,0.030001041702836902,2.3073639991159296,0.9459876543209876,0.4663265306122449,24.37375745526839,3.267172846836172,0.9195828483961705,0.3137636942050493,0.003905749909904137,0.0819421580685069,0.3605313944249785,0.8811140709701579,0.3336618882333993,1.0,periodic,0.030001041702836902,4.253446893602023,0.9728395061728395,0.49489795918367346,31.054187192118228,3.6053597348387747,2.7995247254028772,0.5115647306939244,0.005643055152544202,0.09669745960449187,0.3490361550870531,0.9458895424246859,0.21026569043386062,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep3_run02,ellipsoid_1_0p8_0p6,1.0,4.0,3.0,2,ok,periodic,periodic,periodic,periodic,0.030001041702836902,2.07569394282614,0.9349537037037037,0.9357142857142857,22.691011235955056,2.821925600342685,0.689640253579084,0.021725406946909373,0.0018570547057750713,0.032106617968805616,0.25372453445233245,0.992665990831506,0.4228039674042397,0.9999999999999996,periodic,0.030001041702836902,2.4725487196353964,0.9667438271604938,0.9346938775510204,34.326027397260276,2.7676533618645363,1.2724913850177257,0.04582682317004741,0.00027533867490511945,0.015547504738232843,0.20185320798782935,0.9953362422252918,0.6131888963357085,1.0000000000000002,periodic,0.030001041702836902,2.823428420944873,0.9772376543209876,0.9357142857142857,37.359882005899706,2.8368661227762257,1.3978115736921608,0.06453102713288363,0.002427394922595183,0.049954605167166974,0.23003306742338855,0.9917293407001343,0.44969714267407945,1.0000000000000002,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run01,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.7852905718657337,0.9918981481481481,0.9459183673469388,91.17021276595744,3.125462262939186,0.9458486720754447,0.006910020786121138,0.0005147400348207693,0.011416130880639017,0.11991417896983879,0.9998605774202224,0.800383188297439,1.0,periodic,0.030001041702836902,1.6724444262835243,0.9790123456790123,0.926530612244898,40.27936507936508,3.0359402875226396,0.9294777134139879,0.1467018559702472,0.0035639592935994054,0.07238318599676904,0.20266269138119064,0.9974750828642499,0.46333536431048106,1.0,periodic,0.030001041702836902,3.3860869074747435,0.9697530864197531,0.9479591836734694,27.02795698924731,3.044299442227547,2.6307190753946386,0.37666131956568416,0.0006696051644746866,0.04059852539506104,0.26417958439464484,0.9957244013446324,0.37040056770201135,1.0,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run02,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,2,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.2217107853457336,0.9591820987654321,0.49081632653061225,27.50221238938053,3.0796265639775613,0.37317188846721844,0.17853217231631763,0.00140861592797139,0.03198786943569604,0.22202533349140435,0.9945873677643471,0.40486754532493174,0.9999999999999998,periodic,0.030001041702836902,1.6056061230436383,0.9716820987654321,0.539795918367347,30.94103194103194,3.1914921150008158,0.6116699184893952,0.018362265318308015,0.0016424975168269347,0.02952578972727082,0.2397345519259501,0.9963633010147154,0.3907645945490835,1.0,periodic,0.030001041702836902,3.2884891166699615,0.9792438271604939,0.7806122448979592,39.78369905956113,2.867170893046776,2.0124675701660895,0.06914041210397102,0.00492479105533338,0.09717321812166314,0.2871888316299962,0.9931121497788736,0.23935158687122116,1.0,periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep3_run01,ellipsoid_1_0p8_0p6,1.0,16.0,3.0,1,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,2.4216476012385693,0.9665895061728395,0.889795918367347,35.893982808022926,2.8726042688097633,0.991876476814509,0.09052873743929302,0.00013620177353873948,0.015812610695326176,0.3520393010977711,0.9810851397589725,0.24399082246725812,1.0,quasi-periodic,0.030001041702836902,2.4507114917862727,0.9689043209876543,0.9387755102040817,44.371024734982335,2.4947311943071733,1.3365543830005686,0.35597332284919325,0.0013410252421039517,0.0610869307276947,0.2801209574345664,0.9899348335386661,0.34348944765141,1.0,periodic,0.030001041702836902,4.280855917856014,0.929320987654321,0.9377551020408164,23.477582846003898,2.66717297446954,2.9415653748933197,0.12473251466734843,0.004840709432885059,0.10121063462294624,0.3182592960772109,0.9867262602498933,0.23254984553593555,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep3_run02,ellipsoid_1_0p8_0p6,1.0,16.0,3.0,2,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,0.6967794857910696,0.9614197530864198,0.823469387755102,25.850622406639005,2.421519002805095,0.2762844883780422,0.3651684969229489,-0.0002344935087294264,0.011747572697832765,0.19191872262525858,0.9992260161510171,0.4844004486914214,1.0000000000000002,periodic,0.030001041702836902,1.964202963487449,0.9696759259259259,0.9112244897959184,25.336693548387096,3.319560604003823,0.479417210415481,0.00761721391568385,-0.0012072293462168048,0.02220630229646626,0.27424512481538477,0.9791787568575379,0.413988749366915,1.0,periodic,0.030001041702836902,3.6750150783923248,0.9766203703703704,0.889795918367347,50.226190476190474,3.252641266520658,1.9302867056497428,0.08464404282532773,0.004930377092838813,0.0908907124573918,0.3063249712650957,0.9826973761709753,0.2513043909380365,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep8_run01,ellipsoid_1_0p8_0p6,1.0,16.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.2662711072314556,0.9960648148148148,0.9051020408163265,72.52247191011236,3.672243547724777,0.26309251680900275,0.16143533934994742,0.0014205673431158213,0.026933624665282926,0.21655170665952156,0.9993739502379928,0.47856460902857534,0.9999999999999999,periodic,0.030001041702836902,1.4026985519980177,0.9794753086419753,0.8887755102040816,36.16524216524216,3.2160299165114345,0.46574148129807125,0.33000350771103726,0.0005491747262562518,0.01747516999548434,0.22505339959366305,0.99763363723453,0.48236088383135245,1.0000000000000002,periodic,0.030001041702836902,4.067061423001039,0.9719907407407408,0.9326530612244898,26.745222929936304,2.9311589620137375,2.8341622396362878,0.007014362717399431,0.007323007811706138,0.12876606928747186,0.2875740968589629,0.9936497309859366,0.3209452358037463,1.0000000000000002,periodic
ellipsoid_1_0p8_0p6_rho1_E16_sep8_run02,ellipsoid_1_0p8_0p6,1.0,16.0,8.0,2,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,1.2318335471723647,0.9705246913580247,0.9071428571428571,38.82098765432099,2.9419073541323675,0.3595047605434514,0.8197669468266542,-0.00048030953160408345,0.011846174359655378,0.21512369616368343,0.9976285012006278,0.4530650655698903,1.0000000000000002,periodic,0.030001041702836902,2.5631259784557296,0.9631944444444445,0.936734693877551,33.829268292682926,2.135286948588967,1.3289940897995423,0.2865267671624226,0.0006866617996660396,0.05535541329332838,0.27653155330437407,0.9938994633113006,0.3800221188189184,0.9999999999999998,periodic,0.030001041702836902,3.850330490627597,0.9898148148148148,0.8581632653061224,31.99002493765586,2.599619618245701,2.5874770174677115,0.050629180123642925,0.0019168751597653964,0.039148865400464715,0.3130977975345273,0.9828918921912191,0.22032784510276623,1.0000000000000002,quasi-periodic
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep3_run01,ellipsoid_1_0p8_0p6,0.1,0.25,3.0,1,ok,chaotic,chaotic,chaotic,chaotic,0.030001041702836902,3.6916046312909145,0.6871913580246913,0.05204081632653061,9.617710583153348,2.652153842324675,2.2133971088485085,0.6045114427534672,0.029801288702729137,0.5535224510050649,0.6247851674389744,0.5409997252220696,0.23212365881901997,1.0000000000000002,chaotic,0.030001041702836902,3.4975388163675434,0.6797067901234568,0.10612244897959183,9.831473214285714,2.608274230818364,2.195514024142414,0.6086452946510187,0.020676505068603475,0.4300033270857352,0.571747236289247,0.674716323340623,0.12434954674132728,1.0,chaotic,0.030001041702836902,5.315665773732309,0.25763888888888886,0.05408163265306123,6.20631970260223,1.7642046227377721,4.134806679891943,0.6690692432989152,0.006074358408816442,0.24366317035341037,0.5688570282077664,0.6077892604167481,0.2927655048666616,1.0000000000000002,chaotic
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep3_run02,ellipsoid_1_0p8_0p6,0.1,0.25,3.0,2,ok,chaotic,ambiguous,ambiguous,ambiguous,0.030001041702836902,3.1552284114845146,0.6941358024691358,0.15714285714285714,13.327407407407408,2.7678018764825407,1.2443506175127246,0.93677747332033,0.018745169981611107,0.3473595826413913,0.4802043127320812,0.7242079293619142,0.4491045541296606,1.0,chaotic,0.030001041702836902,2.8875832798876,0.7210648148148148,0.17448979591836736,27.895522388059703,3.5994735264927233,1.5854994918102623,0.7112725883345313,0.008875009694344696,0.16691582107430272,0.43585161364443115,0.8555396998684385,0.2355171710811039,0.9999999999999999,ambiguous,0.030001041702836902,4.0594305026827024,0.9298611111111111,0.1520408163265306,15.39080459770115,2.848945629789214,2.5232219987581974,0.5084980666272544,0.006741561876851561,0.11744728163839828,0.3704315668629171,0.8708174913202342,0.461030507968193,1.0000000000000002,ambiguous
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep8_run01,ellipsoid_1_0p8_0p6,0.1,0.25,8.0,1,ok,chaotic,chaotic,chaotic-candidate,chaotic,0.030001041702836902,2.856706463404064,0.6731481481481482,0.21224489795918366,10.422939068100359,2.343514963751575,2.1246619280574435,0.7067075419615159,0.0206381157921896,0.45948999196499707,0.4619426142819236,0.8275751645855672,0.3082193765162586,1.0,chaotic,0.030001041702836902,2.9866289518480973,0.46751543209876545,0.12755102040816327,16.971988795518207,3.236129816924688,1.4570064302300654,0.7388845428585791,0.023766738534805498,0.464356722465472,0.5352663253269004,0.6465029313765651,0.24486436270967643,1.0000000000000002,chaotic,0.030001041702836902,4.239986292829768,0.7909722222222222,0.12755102040816327,14.337062937062937,2.9717442980901323,3.2883464197973162,0.5512509549790973,0.010597084888183837,0.21973530866704843,0.40296083471192884,0.8775915156259735,0.4020539907678641,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E0p25_sep8_run02,ellipsoid_1_0p8_0p6,0.1,0.25,8.0,2,ok,chaotic,chaotic,chaotic-candidate,chaotic,0.030001041702836902,1.7059294355639514,0.8100308641975309,0.11530612244897959,24.077981651376145,3.802977064231908,0.6564837669654285,0.4402333826962991,0.030471031266779795,0.5155142072353044,0.2611862647756468,0.9870051685898354,0.5763199325353126,1.0000000000000002,chaotic,0.030001041702836902,1.7925382844699007,0.8654320987654321,0.13163265306122449,23.030800821355236,3.75895669933123,0.6030631821238546,0.43995700480450445,0.03161048904518491,0.5354203735969544,0.33368270215032153,0.9814603326916265,0.319439674978204,1.0,chaotic,0.030001041702836902,2.892452352302254,0.9945216049382716,0.07653061224489796,21.735244519392918,3.7222315928430203,2.39798804296272,0.5973581355832973,0.027352783317363127,0.44330014368706866,0.20164958011043893,0.9978667044344495,0.4241216931209538,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E4_sep3_run01,ellipsoid_1_0p8_0p6,0.1,4.0,3.0,1,ok,chaotic,periodic,chaotic-candidate,mixed,0.030001041702836902,3.0468306653527395,0.9739969135802469,0.07959183673469387,18.70074074074074,3.5963894370497345,1.4887036228328059,0.6747806548670303,0.031533942342680726,0.5129003889029166,0.4723310306532577,0.7996823370298887,0.232425657932275,1.0,chaotic,0.030001041702836902,2.2399210151492586,0.9618827160493827,0.9285714285714286,24.882235528942115,2.5049635212135217,1.1616886061399923,0.00697535838561769,0.005069597409622279,0.08937454659959924,0.2069103312668092,0.9953061104141283,0.5566816748844035,1.0,periodic,0.030001041702836902,3.9267408503477568,0.9223765432098765,0.12244897959183673,10.721076233183856,2.389856831058764,2.4899658182313944,0.42574247297857504,0.012331606477238233,0.25202391662138884,0.38213657367852816,0.8936512983413841,0.24245140687248512,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E4_sep3_run02,ellipsoid_1_0p8_0p6,0.1,4.0,3.0,2,ok,chaotic,quasi-periodic,chaotic-candidate,mixed,0.030001041702836902,2.638841703157324,0.9740740740740741,0.12959183673469388,19.94312796208531,3.639188980086667,1.2054839080316662,0.5157881132202661,0.028699113621777225,0.49926734710093607,0.5331217476345621,0.6809565511604038,0.1700776746115188,1.0,chaotic,0.030001041702836902,1.4292080962309517,0.9719135802469135,0.3816326530612245,25.549695740365113,3.286854212108799,0.3608623156612458,0.44237858325358365,0.010890280665179265,0.21730545523060993,0.399347817692452,0.9081142375643431,0.2139082539055192,1.0000000000000002,quasi-periodic,0.030001041702836902,4.163493087022689,0.9290123456790124,0.1846938775510204,15.221238938053098,2.914012040309889,2.7778326728725773,0.5469208165994157,0.011044148154711341,0.2626455849878954,0.4562177963814703,0.7919060397133568,0.23620518157355547,1.0,chaotic-candidate
ellipsoid_1_0p8_0p6_rho0p1_E4_sep8_run01,ellipsoid_1_0p8_0p6,0.1,4.0,8.0,1,ok,periodic,chaotic-candidate,quasi-periodic,mixed,0.030001041702836902,2.3520897927759967,0.9917438271604938,0.35714285714285715,48.68560606060606,3.790894025336158,2.141420702276748,1.276649410977008,0.009113394196062451,0.15595857200112956,0.33186315002438527,0.9462092738896257,0.3751118314044641,1.0,periodic,0.030001041702836902,2.8471539027378836,0.897608024691358,0.2714285714285714,18.946254071661237,2.9683759923249604,1.053099025816109,0.42673050811963775,0.012538731652810711,0.2502922643772507,0.48370628878657146,0.778003927080076,0.1870676617687474,1.0,chaotic-candidate,0.030001041702836902,4.0958457455445645,0.9787037037037037,0.9255102040816326,26.98723404255319,2.9475773028346266,2.4708461698384623,0.1515324853421938,0.0030087720816022305,0.05709604603806256,0.4159910777163113,0.9048437200542874,0.17494890841335678,1.0,quasi-periodic
ellipsoid_1_0p8_0p6_rho0p1_E4_sep8_run02,ellipsoid_1_0p8_0p6,0.1,4.0,8.0,2,ok,periodic,chaotic,quasi-periodic,mixed,0.030001041702836902,2.1189832232100243,0.9661265432098766,0.2642857142857143,25.243951612903224,3.2757372359453196,0.7946225178121159,0.32647769121898157,0.00614240428560384,0.11074984855307743,0.2824251499049692,0.9715969949885351,0.4666305338784698,1.0,periodic,0.030001041702836902,2.454933997958832,0.9641203703703703,0.19693877551020408,22.272727272727273,3.5234593153299816,1.160041342644591,0.5853840094882035,0.020040464998301925,0.3420515701059802,0.4022826424259752,0.919822528753883,0.2121771798972947,1.0,chaotic,0.030001041702836902,4.536464371692332,0.9060956790123457,0.3112244897959184,13.670547147846333,2.5016507472433855,3.2502566309074075,0.287436776967251,0.005160542096168483,0.13806870936129742,0.3834414985442804,0.9129836969544738,0.3785157740776243,1.0,quasi-periodic
