index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
398,ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,0.55,11.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run03_impulse_noproj/multiple_body_complete.dat
399,ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,0.55,11.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run04_impulse_noproj/multiple_body_complete.dat
400,ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,0.55,11.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E0p55_sep11_run05_impulse_noproj/multiple_body_complete.dat
401,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run01_impulse_noproj/multiple_body_complete.dat
402,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run02_impulse_noproj/multiple_body_complete.dat
403,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run03_impulse_noproj/multiple_body_complete.dat
404,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run04_impulse_noproj/multiple_body_complete.dat
405,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep3_run05_impulse_noproj/multiple_body_complete.dat
406,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run01_impulse_noproj/multiple_body_complete.dat
407,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run02_impulse_noproj/multiple_body_complete.dat
408,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run03_impulse_noproj/multiple_body_complete.dat
409,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run04_impulse_noproj/multiple_body_complete.dat
410,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,5.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep5_run05_impulse_noproj/multiple_body_complete.dat
411,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
412,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
413,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
414,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
415,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
416,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run01_impulse_noproj/multiple_body_complete.dat
417,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run02_impulse_noproj/multiple_body_complete.dat
418,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,11.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run03_impulse_noproj/multiple_body_complete.dat
419,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,11.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run04_impulse_noproj/multiple_body_complete.dat
420,ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,1.5,11.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E1p5_sep11_run05_impulse_noproj/multiple_body_complete.dat
421,ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
422,ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
423,ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run03_impulse_noproj/multiple_body_complete.dat
424,ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run04_impulse_noproj/multiple_body_complete.dat
425,ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep3_run05_impulse_noproj/multiple_body_complete.dat
426,ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
427,ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
428,ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run03_impulse_noproj/multiple_body_complete.dat
429,ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run04_impulse_noproj/multiple_body_complete.dat
430,ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,5.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep5_run05_impulse_noproj/multiple_body_complete.dat
431,ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
432,ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
433,ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,8.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run03_impulse_noproj/multiple_body_complete.dat
434,ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,8.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run04_impulse_noproj/multiple_body_complete.dat
435,ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,8.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep8_run05_impulse_noproj/multiple_body_complete.dat
436,ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run01_impulse_noproj/multiple_body_complete.dat
437,ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run02_impulse_noproj/multiple_body_complete.dat
438,ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,11.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run03_impulse_noproj/multiple_body_complete.dat
439,ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,11.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run04_impulse_noproj/multiple_body_complete.dat
440,ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,4.0,11.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E4_sep11_run05_impulse_noproj/multiple_body_complete.dat
441,ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run01_impulse_noproj/multiple_body_complete.dat
442,ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run02_impulse_noproj/multiple_body_complete.dat
443,ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run03_impulse_noproj/multiple_body_complete.dat
444,ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run04_impulse_noproj/multiple_body_complete.dat
445,ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep3_run05_impulse_noproj/multiple_body_complete.dat
446,ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run01_impulse_noproj/multiple_body_complete.dat
447,ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run02_impulse_noproj/multiple_body_complete.dat
448,ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run03_impulse_noproj/multiple_body_complete.dat
449,ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,0.3,11.0,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho0p3_E11_sep5_run04_impulse_noproj/multiple_body_complete.dat
