index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
308,ellipsoid_1_0p8_0p6_rho10_E1p5_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,1.5,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep5_run02_impulse_noproj/multiple_body_complete.dat
309,ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,1.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
310,ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,1.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
311,ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,1.5,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run01_impulse_noproj/multiple_body_complete.dat
312,ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,1.5,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E1p5_sep11_run02_impulse_noproj/multiple_body_complete.dat
313,ellipsoid_1_0p8_0p6_rho10_E4_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
314,ellipsoid_1_0p8_0p6_rho10_E4_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
315,ellipsoid_1_0p8_0p6_rho10_E4_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
316,ellipsoid_1_0p8_0p6_rho10_E4_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
317,ellipsoid_1_0p8_0p6_rho10_E4_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
318,ellipsoid_1_0p8_0p6_rho10_E4_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
319,ellipsoid_1_0p8_0p6_rho10_E4_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep11_run01_impulse_noproj/multiple_body_complete.dat
320,ellipsoid_1_0p8_0p6_rho10_E4_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,4.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E4_sep11_run02_impulse_noproj/multiple_body_complete.dat
321,ellipsoid_1_0p8_0p6_rho10_E11_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep3_run01_impulse_noproj/multiple_body_complete.dat
322,ellipsoid_1_0p8_0p6_rho10_E11_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep3_run02_impulse_noproj/multiple_body_complete.dat
323,ellipsoid_1_0p8_0p6_rho10_E11_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep5_run01_impulse_noproj/multiple_body_complete.dat
324,ellipsoid_1_0p8_0p6_rho10_E11_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep5_run02_impulse_noproj/multiple_body_complete.dat
325,ellipsoid_1_0p8_0p6_rho10_E11_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep8_run01_impulse_noproj/multiple_body_complete.dat
326,ellipsoid_1_0p8_0p6_rho10_E11_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep8_run02_impulse_noproj/multiple_body_complete.dat
327,ellipsoid_1_0p8_0p6_rho10_E11_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep11_run01_impulse_noproj/multiple_body_complete.dat
328,ellipsoid_1_0p8_0p6_rho10_E11_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,11.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E11_sep11_run02_impulse_noproj/multiple_body_complete.dat
329,ellipsoid_1_0p8_0p6_rho10_E30_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep3_run01_impulse_noproj/multiple_body_complete.dat
330,ellipsoid_1_0p8_0p6_rho10_E30_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep3_run02_impulse_noproj/multiple_body_complete.dat
331,ellipsoid_1_0p8_0p6_rho10_E30_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep5_run01_impulse_noproj/multiple_body_complete.dat
332,ellipsoid_1_0p8_0p6_rho10_E30_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep5_run02_impulse_noproj/multiple_body_complete.dat
333,ellipsoid_1_0p8_0p6_rho10_E30_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep8_run01_impulse_noproj/multiple_body_complete.dat
334,ellipsoid_1_0p8_0p6_rho10_E30_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep8_run02_impulse_noproj/multiple_body_complete.dat
335,ellipsoid_1_0p8_0p6_rho10_E30_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep11_run01_impulse_noproj/multiple_body_complete.dat
336,ellipsoid_1_0p8_0p6_rho10_E30_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,10.0,30.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho10_E30_sep11_run02_impulse_noproj/multiple_body_complete.dat
337,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj/multiple_body_complete.dat
338,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj/multiple_body_complete.dat
339,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj/multiple_body_complete.dat
340,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj/multiple_body_complete.dat
341,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj/multiple_body_complete.dat
342,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj/multiple_body_complete.dat
343,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj/multiple_body_complete.dat
344,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj/multiple_body_complete.dat
345,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj/multiple_body_complete.dat
346,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj/multiple_body_complete.dat
347,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj/multiple_body_complete.dat
348,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj/multiple_body_complete.dat
349,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj/multiple_body_complete.dat
350,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj/multiple_body_complete.dat
351,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj/multiple_body_complete.dat
352,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj/multiple_body_complete.dat
353,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj/multiple_body_complete.dat
354,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj/multiple_body_complete.dat
355,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj/multiple_body_complete.dat
356,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj/multiple_body_complete.dat
357,ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
358,ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
359,ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run01_impulse_noproj/multiple_body_complete.dat
360,ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep11_run02_impulse_noproj/multiple_body_complete.dat
361,ellipsoid_1_0p8_0p6_rho4_E4_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
